1.0000000000,   0.0000000000,   0.0000000000
0.8158672124,   -0.0398383136,   -0.5768653226
-0.5485043271,   0.7908735630,   -0.2714074617
0.2770360493,   0.9583816906,   -0.0689605855
0.5937547745,   -0.7881079451,   -0.1622995206
-0.2627236103,   0.7574523973,   0.5976973902
-0.6068084180,   0.7868992094,   0.1121301828
-0.5642739799,   0.6885156428,   0.4555667735
0.7931599914,   -0.5969328256,   0.1206997495
-0.5917768017,   -0.5619309228,   0.5779566202
-0.9972383290,   0.0597146952,   -0.0441573358
0.6003472677,   -0.4112473980,   0.6858999458
0.3143633557,   0.1571327474,   0.9362077655
-0.0234247077,   0.9829917063,   0.1821499062
-0.9554098274,   -0.2569915302,   -0.1454215081
0.6442413880,   0.2136264038,   -0.7343819125
0.0630937739,   -0.8050369023,   0.5898599508
-0.8001171185,   -0.5899629292,   -0.1084266509
0.0421706979,   0.3506443050,   0.9355587654
0.5929973408,   -0.1314913231,   -0.7943954844
-0.7914559475,   0.5528058612,   0.2607741604
-0.9080226666,   -0.3941448002,   0.1419320724
-0.7010248753,   0.5363590201,   -0.4699820481
-0.0788376201,   0.7760025128,   -0.6257832929
-0.5611043185,   0.0694567895,   -0.8248258592
0.6217775850,   -0.6452185880,   0.4439432490
-0.7762193739,   0.6170970188,   -0.1291307587
0.3542353290,   0.7437447915,   0.5668871287
0.2866518329,   -0.4245320383,   0.8588383288
-0.0095931242,   -0.5786148641,   0.8155444874
-0.2758468323,   -0.9582035245,   0.0758586228
0.8008723326,   0.5955658847,   0.0624882692
0.1911817085,   -0.1419577991,   0.9712350578
0.9468321319,   0.2570772690,   0.1934429933
-0.7553189958,   0.3594515323,   0.5479852282
0.0975766547,   0.5742482423,   -0.8128454666
0.0316114547,   0.8748949152,   0.4832800463
-0.9276238083,   0.3731055035,   0.0175029531
-0.2299715634,   0.5173949235,   -0.8242666880
-0.2678956060,   0.2101181562,   -0.9402565100
0.6060426723,   0.1923322190,   0.7718293832
-0.5375959009,   -0.2703446810,   -0.7986891764
-0.8974455425,   0.3171236471,   -0.3066334790
-0.8155404941,   -0.3407454045,   0.4677459478
-0.9260870383,   0.2190867751,   0.3071868850
-0.7735416558,   0.2051138132,   -0.5996345805
-0.0443606958,   -0.6907902722,   -0.7216930985
-0.4796468034,   -0.8058987384,   0.3470823638
-0.5963325918,   -0.5305289342,   -0.6024338054
-0.0202326581,   -0.8898740607,   -0.4557573867
-0.6382885464,   -0.2322349598,   0.7339309605
-0.2494539106,   0.8933092578,   -0.3738600223
0.7359599209,   0.6206386780,   -0.2705006951
-0.8306847338,   -0.0028135031,   0.5567359851
0.0794388133,   0.6662409870,   0.7414933729
0.3444756550,   0.4691576901,   0.8131590157
0.3046387767,   -0.8958487094,   -0.3234969945
-0.3092070035,   -0.5075232929,   -0.8042456938
-0.1786890887,   -0.8992229080,   0.3993349111
0.8297013937,   -0.3832088597,   0.4058898459
0.8277161247,   0.1940238410,   0.5265365760
0.7925320752,   0.4851439202,   0.3694973427
0.2884522755,   -0.7440091556,   -0.6026986486
-0.3739743743,   -0.4359806253,   0.8185744081
0.0291866872,   -0.0244286849,   -0.9992754258
0.0647975855,   0.2910348101,   -0.9545155903
0.9447870861,   -0.3192147076,   0.0740225119
-0.3362209394,   0.2378190823,   0.9112615233
-0.2073066391,   0.5289582722,   0.8229380922
0.9460797287,   0.0849624546,   -0.3125932310
0.3951926475,   0.4242804344,   -0.8147446743
-0.2880411905,   -0.1258118283,   -0.9493174687
-0.4227317658,   0.6875989607,   -0.5903435637
0.5941262503,   0.5607015480,   -0.5767389120
-0.8193811516,   -0.4080304269,   -0.4026483565
0.3046952676,   0.9157828976,   0.2617297810
0.9243069061,   0.3584829192,   -0.1309455609
0.7672838547,   -0.1183817967,   0.6302866304
0.4719789269,   0.8170501626,   -0.3311569479
-0.0034515542,   -0.9899674883,   -0.1412531728
0.3089075981,   0.7252855369,   -0.6152535946
0.3186011719,   -0.8674284064,   0.3821796081
-0.5327656657,   0.3974937084,   -0.7471007275
0.9403924268,   -0.0714878294,   0.3324929680
0.5850403763,   0.7423752779,   0.3265068218
-0.5704515875,   -0.8213306965,   0.0009344587
-0.3233890475,   0.8955790573,   0.3055448836
-0.3509386954,   0.9360034738,   -0.0271942837
-0.0755857042,   0.0495387902,   0.9959079824
0.5187298186,   -0.4527610056,   -0.7252081405
0.8123905083,   -0.5422193695,   -0.2145223000
0.5854968328,   -0.6632587578,   -0.4661343999
-0.0432329950,   0.9896096334,   -0.1371265163
0.3641159294,   0.1112258622,   -0.9246882704
0.0595630738,   -0.9773678816,   0.2029883349
0.5581462788,   -0.8128589333,   0.1665325372
0.1386361013,   0.9066298312,   -0.3985001637
0.2165846327,   -0.5179252036,   -0.8275533700
-0.5112598268,   0.4788201944,   0.7136838311
0.3562678679,   -0.6644174412,   0.6569799616
0.6006708051,   0.5009937119,   0.6230568869
-0.9280119983,   -0.0160612954,   -0.3722039303
0.7664730840,   -0.3682316918,   -0.5262360996
-0.6195045485,   0.1284612945,   0.7744106211
-0.3870864563,   -0.1008568139,   0.9165107628
0.8128160406,   0.3387637070,   -0.4738873651
-0.0999634124,   -0.2982088957,   0.9492516898
-0.7300557332,   -0.6338496420,   0.2554471719
0.2981419779,   -0.2168490046,   -0.9295632685
0.3118663978,   -0.9501251572,   -0.0012390959
0.9338519807,   -0.2422242823,   -0.2631499099
0.5103678785,   -0.1298496065,   0.8500962935
0.5683016331,   0.8228172259,   -0.0022508539
-0.3226325986,   -0.9114424590,   -0.2553054054
-0.2869217361,   -0.7038115651,   0.6498655230
-0.6022140736,   -0.7258684115,   -0.3323450896
-0.9638455703,   -0.0988908745,   0.2474314275
-0.0470343539,   -0.3564415737,   -0.9331329884
-0.3361809066,   -0.7599746195,   -0.5562562139
-0.7718185129,   -0.1529063718,   -0.6171837850
