1.0000000000,   0.0000000000,   0.0000000000
0.4918315906,   -0.8325036973,   -0.2550279994
0.8058917831,   -0.2752635069,   0.5241835896
0.4918243114,   -0.7897736205,   0.3665603294
-0.4381722597,   0.8967745945,   -0.0616473641
-0.1055049351,   0.8285041662,   -0.5499541393
-0.6013526883,   0.0161960973,   -0.7988195233
0.4968412547,   0.8169244910,   0.2928875954
0.8231124236,   0.3169085016,   0.4712270575
-0.0219780959,   -0.1036177133,   -0.9943743424
-0.7463937677,   -0.4341513326,   -0.5043896945
-0.5104342308,   -0.8332053594,   -0.2126634078
0.1229862240,   0.9900724965,   -0.0680502782
0.5061009746,   0.0731944308,   0.8593627749
0.3290448239,   0.5789815212,   0.7459959128
-0.5104398129,   -0.7962705590,   0.3246604292
0.3290649344,   0.4714630067,   -0.8181924604
0.3272552527,   -0.4537055802,   0.8288879575
0.3272724444,   -0.5628600725,   -0.7590001883
-0.6013759729,   0.1253450783,   0.7890725889
-0.2934924437,   -0.4113353911,   0.8629399640
-0.7464102555,   -0.3610536658,   0.5590277103
-0.0312051920,   -0.8070212103,   0.5896973818
0.4968466276,   0.7691699637,   -0.4018967473
-0.8479854012,   0.5287709815,   -0.0363594354
-0.0311912438,   -0.8801242478,   -0.4737176529
-0.9463457555,   0.0642824417,   -0.3166977720
-0.2934672537,   -0.5255490724,   -0.7985456427
0.8058993947,   -0.3444031091,   -0.4815731139
-0.9078186710,   -0.4183766215,   0.0287447946
0.8479917549,   -0.5287608963,   0.0363579184
0.5061174595,   -0.0450841158,   -0.8612853996
0.8381787114,   0.5441123705,   -0.0373921918
-0.0219996300,   0.0334181096,   0.9991993026
0.0208099796,   -0.9974294561,   0.0685669371
-0.9463552192,   0.1070096003,   0.3048946450
-0.2091054910,   0.5191617038,   0.8287014052
-0.2090807855,   0.4008899405,   -0.8919486985
-0.6322729339,   0.5523828896,   -0.5432348299
-0.1055182271,   0.8959595930,   0.4314189512
-0.6322878642,   0.6215162330,   0.4625252739
0.8231182004,   0.2494544408,   -0.5101459694
