0.000000, 0.000000, 1.000000
0.000000, 1.000000, 0.000000
0.021000, -0.936000, 0.350000
0.021000, 0.936000, 0.350000
0.022000, -0.630000, 0.776000
0.022000, 0.630000, 0.776000
0.035000, -0.456000, -0.889000
0.035000, 0.456000, -0.889000
0.050000, -0.154000, 0.987000
0.050000, 0.154000, 0.987000
0.066000, -0.855000, -0.515000
0.066000, 0.855000, -0.515000
0.075000, -0.770000, 0.634000
0.075000, 0.770000, 0.634000
0.088000, -0.270000, -0.959000
0.088000, 0.270000, -0.959000
0.092000, -0.979000, -0.183000
0.092000, 0.979000, -0.183000
0.106000, -0.979000, 0.172000
0.106000, -0.326000, 0.939000
0.106000, 0.326000, 0.939000
0.106000, 0.979000, 0.172000
0.119000, -0.866000, 0.486000
0.119000, 0.866000, 0.486000
0.127000, -0.738000, -0.663000
0.127000, 0.738000, -0.663000
0.131000, -0.095000, -0.987000
0.131000, 0.095000, -0.987000
0.162000, -0.500000, 0.851000
0.162000, 0.000000, 0.987000
0.162000, 0.500000, 0.851000
0.183000, -0.912000, -0.366000
0.183000, 0.912000, -0.366000
0.188000, -0.577000, -0.795000
0.188000, 0.577000, -0.795000
0.200000, -0.925000, 0.324000
0.200000, 0.925000, 0.324000
0.205000, -0.979000, 0.000000
0.205000, 0.979000, 0.000000
0.212000, -0.653000, 0.727000
0.212000, 0.653000, 0.727000
0.229000, -0.167000, 0.959000
0.229000, 0.167000, 0.959000
0.240000, -0.390000, -0.889000
0.240000, 0.390000, -0.889000
0.250000, -0.770000, 0.586000
0.250000, 0.770000, 0.586000
0.263000, -0.809000, -0.526000
0.263000, 0.809000, -0.526000
0.276000, -0.851000, 0.447000
0.276000, 0.851000, 0.447000
0.278000, -0.202000, -0.939000
0.278000, 0.202000, -0.939000
0.284000, 0.000000, -0.959000
0.296000, -0.348000, 0.889000
0.296000, 0.348000, 0.889000
0.304000, -0.936000, 0.175000
0.304000, -0.934000, -0.188000
0.304000, 0.934000, -0.188000
0.304000, 0.936000, 0.175000
0.331000, -0.671000, -0.663000
0.331000, 0.671000, -0.663000
0.343000, 0.000000, 0.939000
0.353000, -0.523000, 0.776000
0.353000, 0.523000, 0.776000
0.381000, -0.866000, 0.324000
0.381000, 0.866000, 0.324000
0.388000, -0.846000, -0.366000
0.388000, -0.497000, -0.776000
0.388000, 0.497000, -0.776000
0.388000, 0.846000, -0.366000
0.392000, -0.667000, 0.634000
0.392000, 0.667000, 0.634000
0.410000, -0.912000, 0.000000
0.410000, 0.912000, 0.000000
0.412000, -0.770000, 0.486000
0.412000, 0.770000, 0.486000
0.423000, -0.174000, 0.889000
0.423000, 0.174000, 0.889000
0.425000, -0.309000, -0.851000
0.425000, 0.309000, -0.851000
0.445000, -0.108000, -0.889000
0.445000, 0.108000, -0.889000
0.449000, -0.730000, -0.515000
0.449000, 0.730000, -0.515000
0.490000, -0.855000, 0.172000
0.490000, 0.855000, 0.172000
0.491000, -0.357000, 0.795000
0.491000, 0.357000, 0.795000
0.501000, -0.846000, -0.183000
0.501000, 0.846000, -0.183000
0.513000, -0.579000, -0.634000
0.513000, 0.579000, -0.634000
0.526000, 0.000000, 0.851000
0.534000, -0.770000, 0.350000
0.534000, 0.770000, 0.350000
0.536000, -0.523000, 0.663000
0.536000, 0.523000, 0.663000
0.555000, -0.653000, 0.515000
0.555000, -0.404000, -0.727000
0.555000, 0.404000, -0.727000
0.555000, 0.653000, 0.515000
0.567000, -0.745000, -0.350000
0.567000, 0.745000, -0.350000
0.588000, -0.809000, 0.000000
0.588000, 0.809000, 0.000000
0.593000, -0.215000, -0.776000
0.593000, 0.215000, -0.776000
0.605000, -0.630000, -0.486000
0.605000, 0.630000, -0.486000
0.606000, -0.174000, 0.776000
0.606000, 0.174000, 0.776000
0.607000, 0.000000, -0.795000
0.649000, -0.738000, 0.183000
0.649000, 0.738000, 0.183000
0.655000, -0.476000, -0.586000
0.655000, 0.476000, -0.586000
0.662000, -0.730000, -0.172000
0.662000, 0.730000, -0.172000
0.663000, -0.348000, 0.663000
0.663000, 0.348000, 0.663000
0.684000, -0.630000, 0.366000
0.684000, 0.630000, 0.366000
0.687000, 0.000000, 0.727000
0.688000, -0.500000, 0.526000
0.688000, 0.500000, 0.526000
0.705000, -0.630000, -0.324000
0.705000, 0.630000, -0.324000
0.709000, -0.309000, -0.634000
0.709000, 0.309000, -0.634000
0.724000, -0.526000, -0.447000
0.724000, 0.526000, -0.447000
0.741000, -0.671000, 0.000000
0.741000, -0.108000, -0.663000
0.741000, 0.108000, -0.663000
0.741000, 0.671000, 0.000000
0.755000, -0.167000, 0.634000
0.755000, 0.167000, 0.634000
0.787000, -0.381000, -0.486000
0.787000, 0.381000, -0.486000
0.793000, -0.326000, 0.515000
0.793000, 0.326000, 0.515000
0.795000, -0.577000, 0.188000
0.795000, 0.577000, 0.188000
0.796000, -0.579000, -0.175000
0.796000, 0.579000, -0.175000
0.810000, 0.000000, 0.586000
0.811000, -0.456000, 0.366000
0.811000, 0.456000, 0.366000
0.817000, -0.476000, -0.324000
0.817000, 0.476000, -0.324000
0.833000, -0.202000, -0.515000
0.833000, 0.202000, -0.515000
0.851000, 0.000000, -0.526000
0.860000, -0.154000, 0.486000
0.860000, 0.154000, 0.486000
0.868000, -0.497000, 0.000000
0.868000, 0.497000, 0.000000
0.884000, -0.309000, -0.350000
0.884000, 0.309000, -0.350000
0.894000, 0.000000, 0.447000
0.897000, -0.270000, 0.350000
0.897000, 0.270000, 0.350000
0.899000, -0.404000, -0.172000
0.899000, 0.404000, -0.172000
0.903000, -0.390000, 0.183000
0.903000, 0.390000, 0.183000
0.924000, -0.108000, -0.366000
0.924000, 0.108000, -0.366000
0.941000, -0.095000, 0.324000
0.941000, 0.095000, 0.324000
0.951000, -0.309000, 0.000000
0.951000, 0.309000, 0.000000
0.959000, -0.215000, -0.183000
0.959000, 0.215000, -0.183000
0.964000, -0.202000, 0.172000
0.964000, 0.202000, 0.172000
0.982000, 0.000000, -0.188000
0.985000, 0.000000, 0.175000
0.994000, -0.108000, 0.000000
0.994000, 0.108000, 0.000000
