# Cortical regions: LUT Lausanne2008 - Scale 3 - Cammoun et al., JNeurosci 2012
# Subcortical regions: LUT FreeSurferColorLUT.txt,v 1.70.2.7
# Thalamus segmentation: custom LUT - RGb gradient


#No.	Label Name:							R	G	B	A

113	right-thalamus_CLPUM					51	255	51	0
114	right-thalamus_VA						102	255	102	0
115	right-thalamus_VLV						153	255	153	0
116	right-caudate							122	186	220	0
117	right-putamen							236	13	176	0
118	right-pallidum							12	48	255	0
119	right-accumbensarea						255	165	0	0
120	right-hippocampus						220	216	20	0
121	right-amygdala							103	255	255	0
122	left-lateralorbitofrontal_1				35	75	50	0
123	left-lateralorbitofrontal_2				35	72	50	0
124	left-lateralorbitofrontal_3				35	73	50	0
125	left-lateralorbitofrontal_4				35	74	50	0
126	left-parsorbitalis_1					20	100	50	0
127	left-frontalpole_1						100	0	100	0
128	left-medialorbitofrontal_1				200	35	75	0
129	left-medialorbitofrontal_2				182	35	75	0
130	left-parstriangularis_1					220	60	20	0
131	left-parsopercularis_1					220	180	140	0
132	left-parsopercularis_2					202	180	140	0
133	left-rostralmiddlefrontal_1				75	50	125	0
134	left-rostralmiddlefrontal_2				75	50	122	0
135	left-rostralmiddlefrontal_3				75	50	123	0
136	left-rostralmiddlefrontal_4				75	50	124	0
137	left-rostralmiddlefrontal_5				75	50	126	0
138	left-rostralmiddlefrontal_6				71	50	125	0
139	left-superiorfrontal_1					20	220	160	0
140	left-superiorfrontal_2					20	194	160	0
141	left-superiorfrontal_3					20	195	160	0
142	left-superiorfrontal_4					20	196	160	0
143	left-superiorfrontal_5					20	197	160	0
144	left-superiorfrontal_6					20	198	160	0
145	left-superiorfrontal_7					20	199	160	0
146	left-superiorfrontal_8					20	200	160	0
147	left-superiorfrontal_9					20	201	160	0
148	left-caudalmiddlefrontal_1				100	25	0	0
149	left-caudalmiddlefrontal_2				82	25	0	0
150	left-caudalmiddlefrontal_3				83	25	0	0
151	left-precentral_1						60	20	220	0
152	left-precentral_2						60	20	211	0
153	left-precentral_3						60	20	212	0
154	left-precentral_4						60	20	213	0
155	left-precentral_5						60	20	214	0
156	left-precentral_6						60	20	215	0
157	left-precentral_7						60	20	216	0
158	left-precentral_8						60	20	217	0
159	left-paracentral_1						60	220	60	0
160	left-paracentral_2						60	200	60	0
161	left-rostralanteriorcingulate_1			80	20	140	0
162	left-caudalanteriorcingulate_1			125	100	160	0
163	left-posteriorcingulate_1				220	180	220	0
164	left-posteriorcingulate_2				220	180	202	0
165	left-isthmuscingulate_1					140	20	140	0
166	left-postcentral_1						220	20	20	0
167	left-postcentral_2						219	20	20	0
168	left-postcentral_3						221	20	20	0
169	left-postcentral_4						222	20	20	0
170	left-postcentral_5						223	20	20	0
171	left-postcentral_6						224	20	20	0
172	left-postcentral_7						220	6	20	0
173	left-supramarginal_1					80	160	20	0
174	left-supramarginal_2					80	152	20	0
175	left-supramarginal_3					80	153	20	0
176	left-supramarginal_4					80	154	20	0
177	left-supramarginal_5					80	155	20	0
178	left-superiorparietal_1					20	180	140	0
179	left-superiorparietal_2					20	162	140	0
180	left-superiorparietal_3					20	163	140	0
181	left-superiorparietal_4					20	164	140	0
182	left-superiorparietal_5					20	165	140	0
183	left-superiorparietal_6					20	166	140	0
184	left-superiorparietal_7					20	167	140	0
185	left-inferiorparietal_1					220	60	220	0
186	left-inferiorparietal_2					212	60	220	0
187	left-inferiorparietal_3					213	60	220	0
188	left-inferiorparietal_4					214	60	220	0
189	left-inferiorparietal_5					215	60	220	0
190	left-precuneus_1						160	140	180	0
191	left-precuneus_2						160	140	162	0
192	left-precuneus_3						160	140	163	0
193	left-precuneus_4						160	140	164	0
194	left-precuneus_5						160	140	165	0
195	left-cuneus_1							220	20	100	0
196	left-pericalcarine_1					120	100	60	0
197	left-lateraloccipital_1					20	30	140	0
198	left-lateraloccipital_2					20	30	127	0
199	left-lateraloccipital_3					20	30	128	0
200	left-lateraloccipital_4					20	30	129	0
201	left-lateraloccipital_5					20	30	130	0
202	left-lingual_1							225	140	140	0
203	left-lingual_2							227	140	140	0
204	left-lingual_3							228	140	140	0
205	left-lingual_4							229	140	140	0
206	left-fusiform_1							180	220	140	0
207	left-fusiform_2							180	194	140	0
208	left-fusiform_3							180	195	140	0
209	left-fusiform_4							180	196	140	0
210	left-parahippocampal_1					20	220	60	0
211	left-entorhinal_1						220	20	10	0
212	left-temporalpole_1						70	70	70	0
213	left-inferiortemporal_1					180	40	120	0
214	left-inferiortemporal_2					162	40	120	0
215	left-inferiortemporal_3					163	40	120	0
216	left-inferiortemporal_4					164	40	120	0
217	left-middletemporal_1					160	100	50	0
218	left-middletemporal_2					152	100	50	0
219	left-middletemporal_3					153	100	50	0
220	left-middletemporal_4					154	100	50	0
221	left-bankssts_1							25	100	40	0
222	left-bankssts_2							25	77	40	0
223	left-superiortemporal_1					140	220	220	0
224	left-superiortemporal_2					140	220	202	0
225	left-superiortemporal_3					140	220	203	0
226	left-superiortemporal_4					140	220	204	0
227	left-superiortemporal_5					140	220	205	0
228	left-transversetemporal_1				150	150	200	0
229	left-insula_1							255	192	32	0
230	left-insula_2							227	192	32	0
231	left-insula_3							228	192	32	0
232	left-insula_4							229	192	32	0
233	left-thalamus_PU						0	102	0	0
234	left-thalamus_A							0	153	0	0
235	left-thalamus_MD						0	204	0	0
236	left-thalamus_VLD						0	255	0	0
237	left-thalamus_CLPUM						51	255	51	0
238	left-thalamus_VA						102	255	102	0
239	left-thalamus_VLV						153	255	153	0
240	left-caudate							122	186	220	0
241	left-putamen							236	13	176	0
242	left-pallidum							12	48	255	0
243	left-accumbensarea						255	165	0	0
244	left-hippocampus						220	216	20	0
245	left-amygdala							103	255	255	0
246	brainstem								119	159	176	0
