,0,1,2
0,20.285566298342545,23.354627071823217,-22.485497237569064
1,35.80855855855856,25.78978978978978,-16.175675675675677
2,25.616279069767444,38.88905038759691,-17.65261627906977
3,17.043775933609965,53.56493775933609,-19.076556016597507
4,47.69647129186603,34.159389952153106,-12.75418660287081
5,12.358866995073896,65.71354679802957,-8.058866995073885
6,7.252048417132215,52.67439478584731,-9.780726256983243
7,6.452043132803638,36.22843359818387,-20.227298524404084
8,6.619885982562039,22.45489604292422,-17.243963782696177
9,42.45568561872909,25.986622073578587,4.307692307692307
10,55.304716061418475,31.078540092615157,5.932549354131126
11,51.31714527027026,16.88091216216216,18.96621621621621
12,50.15879057742029,11.369074978454478,16.798549267451875
13,30.622696342500703,43.87305075134677,32.43103203855968
14,43.288672948566955,29.033863368669017,24.894483706321168
15,41.53780207134636,44.537341772151905,17.505350978135795
16,36.10771734967446,50.186997319034845,4.638165453849098
17,26.907678244972573,61.022394881170015,4.489945155393059
18,33.17963543708349,55.04635437083496,-10.77842022736182
19,10.988478193628211,58.41254253015774,7.717522424992268
20,8.867066606862522,51.73452567840323,22.343182327876207
21,10.345196250732272,40.91500683460262,37.83982620581918
22,18.770527859237532,36.90942415355906,43.76252999200213
23,-1.25,0.035714285714291805,43.03571428571429
24,8.74502050380785,2.2473637961335555,62.455330990041006
25,18.399072296865,-1.260556621880994,68.91506717850288
26,24.079018663455756,13.497441300421428,54.806893437688146
27,38.40801161598907,0.825845575674748,48.772890331397335
28,37.20601688951443,15.994897959183675,32.22009148486981
29,37.5635875601629,17.75,47.2711032950759
30,56.11416464891042,3.469612590799045,8.496246973365615
31,54.81291759465478,4.692650334075722,26.823496659242764
32,53.15581717451525,-1.5694829178208636,39.41251154201292
33,46.781314379892876,-11.405747836835602,49.09528224145035
34,33.39644651830581,-23.646625987078252,64.28912419239052
35,24.40265866209262,-16.048241852487138,67.46891080617496
36,4.388264910921762,-34.80228505034857,68.23567002323779
37,6.800972762645912,-17.37918287937744,61.03599221789884
38,9.381200575125803,-33.64468008626888,53.385514018691595
39,-1.25,38.75,-5.25
40,5.461195928753185,19.663486005089055,26.7410941475827
41,5.353183315038422,-10.707189901207471,40.90148188803512
42,-1.25,-25.25,45.25
43,7.580900243309003,-44.625,23.004866180048666
44,53.57122905027933,-6.21983240223463,14.401955307262568
45,62.76263902932254,-9.095803842264914,23.33796764408494
46,53.336852861035425,-19.614100817438697,44.44720708446866
47,33.839650145772595,-37.06122448979592,55.48323615160349
48,27.029708973322556,-37.28031527890056,71.22696038803556
49,44.110567514677115,-34.144814090019565,46.668297455968684
50,57.13043478260869,-42.33054626532888,35.142140468227424
51,60.5322514379622,-28.002259654889073,32.71877567789646
52,50.03174710164464,-25.74851712051766,18.873213804259905
53,32.86943793911007,-48.275761124121786,57.85806289729007
54,12.96604938271605,-56.29890788224121,72.758547008547
