1.0000000000,   0.0000000000,   0.0000000000
0.6200339964,   -0.4563333450,   0.6382144791
0.6469068913,   0.6517133689,   0.3959560059
0.3539243394,   0.3760689256,   0.8563350542
0.4188348338,   -0.8223551858,   -0.3851095042
0.2527370188,   -0.1640521627,   0.9535255042
0.6996947356,   0.7063221548,   0.1074071247
-0.4901405772,   0.2939549499,   -0.8205807101
0.4145668577,   -0.8198914109,   0.3948574358
-0.7135090791,   0.0972500855,   -0.6938639742
-0.1262614744,   0.8817061954,   -0.4545901725
0.1732137029,   0.9492705681,   0.2624545705
-0.8397160928,   0.3159557433,   0.4416433535
-0.8900954877,   0.1040620299,   -0.4437354129
0.4405686979,   0.0821364183,   0.8939534837
-0.2474987263,   0.9499488381,   -0.1906346907
-0.5824691716,   -0.1172407681,   0.8043533218
-0.4122478771,   0.7916522671,   -0.4509305663
0.2395187510,   -0.9516558404,   0.1923068623
0.3650934947,   0.4666801120,   -0.8055534824
-0.8341863524,   -0.4450065066,   -0.3257335389
-0.4363878290,   -0.6625278947,   0.6087876897
0.9450145406,   -0.3213227776,   0.0608209706
-0.0261760362,   0.9995193990,   0.0166068082
0.0401492922,   0.3550093103,   -0.9340002269
-0.0450525985,   -0.1024758541,   0.9937147290
0.9482158546,   -0.1157611603,   0.2957804030
0.3887031706,   -0.6600427020,   0.6428479420
-0.9207984229,   -0.3894829992,   -0.0208148388
0.6537422772,   -0.6400459646,   0.4036857665
0.8568433764,   0.1031400106,   0.5051549924
0.8640640203,   0.4709654906,   0.1777213420
0.6335741716,   0.2959368547,   0.7148462400
-0.4703938254,   0.5752102854,   -0.6692255049
0.8407802441,   -0.1054549525,   -0.5310064350
0.6351914052,   0.4552308837,   -0.6239364721
0.3746887753,   0.7902593891,   0.4848694871
-0.7221112363,   -0.4782330467,   0.4998484923
-0.2160300499,   0.1719043272,   -0.9611347042
-0.7981000291,   -0.5740695372,   0.1829768012
0.3653524143,   -0.9268075060,   -0.0868646074
-0.5698016490,   -0.8168906178,   0.0895309959
0.4622982706,   0.8637086062,   0.2007180922
0.6357356908,   -0.7562455033,   -0.1547025214
0.4026286239,   -0.3633857279,   -0.8401434424
0.0607294585,   0.0252918749,   -0.9978337807
0.1519573937,   0.1432438749,   0.9779520145
-0.7806265156,   -0.2039648965,   0.5907796238
0.7830692172,   -0.6111526864,   0.1153039242
-0.6008071098,   -0.7113830659,   0.3646435934
0.8068781780,   0.5736507062,   -0.1409697588
0.8226975479,   -0.3799262945,   -0.4228767613
-0.9030315481,   -0.3053852997,   0.3021156098
-0.1330207169,   -0.4472324814,   -0.8844708001
0.9529780447,   0.1951401867,   0.2318472640
0.3150156927,   -0.4479771896,   0.8367087610
-0.9158916497,   -0.0042479527,   0.4014030902
0.8435158451,   -0.4111660645,   0.3455770339
-0.9827506417,   0.1127639320,   -0.1465792340
0.0263210683,   -0.9995269724,   -0.0159069995
-0.1558116323,   0.2138729924,   0.9643552656
-0.7492290777,   0.1055649651,   0.6538438859
0.5652829143,   0.2017098063,   -0.7998552249
-0.1793412324,   0.7049285619,   -0.6862306061
0.7859598416,   0.1776820732,   -0.5921960892
-0.4064842979,   -0.5939462521,   -0.6942610208
0.6841874775,   0.0045709475,   0.7292918496
0.5135928672,   0.5597607589,   0.6503001302
-0.4339424366,   0.6287646702,   0.6452510760
0.6505275989,   -0.6251357615,   -0.4312993421
0.5613242385,   0.8173390259,   -0.1298923242
