,0,1,2
0,21.80896958410925,17.72827436374922,-22.50574177529485
1,34.61107921928817,24.973880597014926,-8.664466130884044
2,36.315144766147,26.217706013363028,-19.863028953229396
3,18.397566718995293,30.44780219780219,-22.42739403453689
4,19.290322580645167,40.78456221198158,-21.656682027649772
5,30.3454003407155,37.40843270868825,-14.683560477001706
6,17.101351351351354,53.48710073710075,-19.078009828009826
7,50.137820512820525,27.697649572649567,-11.309829059829063
8,44.59568320870156,42.38222297756627,-14.587865397688645
9,12.358866995073896,65.71354679802957,-8.058866995073885
10,7.685039370078741,58.69192913385828,-7.369094488188978
11,6.995635159542445,49.002257676098736,-11.28552077062011
12,5.6632653061224545,39.32551020408164,-17.45816326530612
13,7.440537084398983,32.34718670076725,-23.697570332480815
14,6.619885982562039,22.45489604292422,-17.243963782696177
15,41.982524964336676,28.26212553495006,2.2421540656205394
16,53.82077922077923,22.761688311688317,7.46233766233766
17,54.32160647571607,35.617372353673716,-0.8844956413449552
18,53.839717046238775,32.05089717046238,12.310386473429958
19,56.5546875,17.768880208333343,24.33203125
20,41.56044957472662,15.220230862697434,9.08414337788578
21,53.721285323609834,11.821103008204204,9.762762078395625
22,44.10216718266253,10.624613003095988,28.703560371517028
23,32.464763852733356,40.45844179992562,35.68677947192265
24,38.82542768273717,30.222783825816492,26.023716951788487
25,47.82268370607028,27.82907348242813,23.7076677316294
26,44.02078085642319,40.48173803526447,22.38476070528968
27,34.40170278637771,49.115325077399376,20.593653250773997
28,45.14080459770116,44.901453684922245,9.522143340094658
29,40.908752657689575,50.89457831325302,2.1192416725726417
30,30.31375838926175,49.36157718120805,7.5947986577181155
31,24.708033573141492,54.84712230215828,22.00659472422062
32,26.984875444839858,60.7491103202847,12.012455516014228
33,26.839707271010383,61.34206798866856,-3.5087346553352177
34,37.37708333333333,53.209374999999994,-5.441666666666663
35,30.66446540880503,56.16194968553458,-13.996540880503147
36,11.213255813953495,64.81976744186048,7.299767441860467
37,10.766423357664237,46.05930656934308,8.586678832116789
38,7.5874501992031895,55.12609561752987,15.036852589641441
39,10.216591802358224,58.50070185289164,25.683745087029763
40,8.137050359712234,39.8320143884892,24.65143884892086
41,14.502925292529255,51.83010801080107,36.5483798379838
42,23.301538461538456,40.59384615384616,36.618461538461546
43,7.216575716234658,32.69372442019099,38.83049113233288
44,16.36307565789474,34.88527960526315,47.582648026315795
45,14.2300625488663,27.75390930414386,55.19096950742768
46,-1.25,0.035714285714291805,43.03571428571429
47,6.962678936605315,12.344069529652359,57.755112474437624
48,22.415580890336585,19.7744299674267,52.66476655808903
49,26.04395790902919,5.793448744059731,57.38204344874407
50,11.269496100779847,9.271895620875824,66.88137372525495
51,6.603423882286364,-4.204159592529706,58.04654782116583
52,18.333439490445855,-1.2757961783439526,68.92707006369426
53,37.443566591422126,-0.347065462753946,54.5773137697517
54,34.09206695778748,13.012008733624441,54.049369238233865
55,43.90277777777777,7.818840579710155,44.63103864734299
56,36.518941429339066,12.949892530897358,32.307764642665234
57,37.90081013710014,24.01464478604072,42.392293311175735
58,45.7725806451613,2.545161290322568,9.995161290322585
59,60.21176762661369,5.452085402184707,6.257447864945377
60,61.28846153846155,0.16958041958041292,11.365384615384613
61,58.5405027932961,6.206238361266287,23.698789571694604
62,46.152810304449645,2.2968384074941355,35.809718969555036
63,55.37367491166077,2.54416961130741,36.00530035335689
64,39.61118980169971,-18.349150141643065,42.10410764872522
65,54.01526082130965,-7.1401220865704715,40.62680355160933
66,51.6786956521739,-7.497826086956522,49.46217391304347
67,43.39017185821697,-13.616272824919434,51.26987110633728
68,32.86174785100286,-27.029369627507165,55.254297994269336
69,39.303444180522575,-20.00534441805226,64.75890736342043
70,31.40465465465465,-11.356606606606604,60.08133133133134
71,24.46486761710794,-16.308384249830283,69.58842498302783
72,20.107923497267763,-30.337431693989075,67.48497267759564
73,12.71259351620948,-23.618246051537824,77.17975893599336
74,6.0,-42.73880597014926,66.830223880597
75,3.2971204188481664,-29.195026178010465,69.12696335078533
76,7.347169811320754,-17.069811320754724,70.32641509433961
77,6.41733200266134,-17.572687957418495,54.47588157019295
78,6.55952380952381,-32.67246642246643,56.38247863247864
79,13.504448398576514,-34.993772241992886,49.00978647686833
80,-1.25,38.75,-5.25
81,7.484939759036138,37.48614457831326,11.354819277108433
82,6.170890937019976,29.473502304147473,19.421274961597547
83,5.7458506224066355,21.35062240663899,27.5695020746888
84,4.459413369713502,8.795020463847209,32.17837653478854
85,5.20519713261649,-2.8378136200716852,35.16935483870968
86,5.445374800637964,-14.198963317384369,43.498006379585334
87,-1.25,-15.583333333333329,35.08333333333333
88,-1.25,-25.75,45.75
89,5.354761904761901,-43.00357142857143,33.301785714285714
90,9.906716417910445,-46.319029850746276,12.246890547263675
91,45.03809523809525,-7.604761904761901,14.959523809523816
92,61.11259143155695,-5.034743991640539,13.885841170323928
93,65.40366972477065,-9.08944954128441,18.28211009174312
94,60.66099000908264,-9.107402361489548,27.480245231607626
95,46.71604938271605,-18.78086419753086,42.23765432098766
96,56.95011947431303,-17.51523297491039,38.54689366786141
97,49.157809110629074,-23.686008676789584,55.883405639913235
98,40.324607329842934,-32.77094240837697,50.08638743455498
99,38.776831785345706,-35.854747162022704,64.6984004127967
100,25.941247974068077,-42.27431118314425,62.24918962722853
101,27.28547523427042,-37.664993306559566,72.19846050870146
102,11.692895086321386,-38.725431606905715,78.66899070385125
103,37.20977011494253,-33.56494252873563,42.30862068965517
104,49.28169907016061,-34.47992392223162,49.80579036348267
105,53.47800495662949,-40.35780669144981,45.41232961586121
106,60.15377743746811,-43.94525267993875,26.64484430832057
107,60.809623849539804,-31.7373949579832,37.665966386554615
108,60.23478444632292,-24.193786982248525,27.49218089602705
109,55.34192037470726,-20.970140515222482,16.4115925058548
110,49.33793103448275,-34.08362068965518,23.081034482758625
111,40.15692124105013,-23.95047732696898,18.059069212410506
112,35.58860232945092,-46.37035496394897,52.589711591791456
113,28.62321578505457,-51.155121746431576,65.9053316540722
114,11.101388888888891,-51.09722222222223,75.46666666666667
115,13.923565722585337,-59.055374001452435,71.36437908496731
116,9.395735707591385,-68.99226804123711,60.13425492033738
117,25.393090315560386,-59.860446137105555,64.63683351468987
118,29.463403880070544,-62.76058201058201,55.23412698412699
119,19.450738916256157,-68.54679802955664,60.210591133004925
120,21.539234268385144,-77.263646702047,50.80989385898408
121,28.078596802841915,-69.07238010657193,46.05728241563055
122,28.805967078189298,-76.34382716049382,29.66522633744856
123,23.334170854271363,-81.08291457286433,40.24874371859296
124,16.78112840466926,-87.82003891050584,36.18968871595331
125,38.22135135135136,-50.53432432432433,43.98135135135135
126,51.68649732620321,-56.382352941176464,40.05013368983957
127,50.32917981072555,-49.87586750788644,42.396687697160885
128,55.779043789097415,-53.75893655049151,21.779043789097415
129,45.47865275142314,-66.37428842504744,42.861954459203034
130,39.35228198859005,-63.81642216788916,50.271597392013035
131,43.682060640089844,-73.28874227961819,36.712380685008426
132,46.48181818181817,-58.990909090909085,27.630303030303025
133,44.927095631641095,-54.010330578512395,15.222255017709557
134,51.44345898004434,-64.27161862527717,12.325388026607541
135,46.38561643835615,-73.54369863013699,21.96479452054794
136,35.1827449786975,-77.93715763846622,27.360468654899577
137,18.99787363304982,-67.46992709599027,27.652794653705953
138,20.552133850630455,-57.78637245392822,11.735451018428705
139,8.93336673346694,-54.919338677354716,18.406312625250507
140,18.735074626865668,-60.57700135685211,28.847693351424695
141,10.621745419479268,-74.33293153326905,42.91875602700097
142,8.599799196787146,-67.47650602409638,28.775702811244983
143,7.237957181088319,-58.415923282783226,33.21119536128457
144,5.886597938144334,-61.82938144329897,49.15309278350516
145,5.705691888207227,-51.26022494887526,61.260565780504436
146,6.805896805896808,-44.40847665847666,46.754914004914
147,10.75709219858156,-66.96099290780143,18.29609929078015
148,8.171052631578945,-76.13699690402477,24.64009287925697
149,8.353557814485384,-82.86626429479034,27.592439644218558
150,8.80751633986928,-89.70228758169935,17.37222222222222
151,20.18178170144462,-71.09430176565007,8.223515248796147
152,10.897110332749563,-77.7929071803853,11.54334500875656
153,11.689047619047614,-81.28619047619048,5.890952380952385
154,12.120656370656377,-93.33880308880309,1.1032818532818567
155,20.20755138516533,-94.32059874888293,20.32640750670241
156,20.41666666666667,-101.02948717948718,-0.28076923076923777
157,25.224747474747474,-94.73989898989899,13.13257575757575
158,32.4276715899218,-90.14661164205039,13.17137271937446
159,32.82190160832545,-94.84886471144749,-3.666272469252604
160,19.98674911660777,-95.39134275618375,-12.821260306242635
161,30.783041132838846,-87.92633175994605,-9.873735670937286
162,39.41411629686306,-83.78328232593725,0.8096786534047453
163,45.895506419400846,-77.39265335235379,5.201497860199709
164,44.12144450641384,-75.67889012827663,-9.536112660345786
165,8.697826086956525,-83.95260869565217,-8.156956521739133
166,17.279876977152895,-73.0786467486819,-8.464411247803163
167,5.291307028360052,-67.2906905055487,7.550246609124542
168,13.072894168466519,-63.60313174946004,-3.449784017278617
169,23.47612085769981,-52.519980506822606,-7.851364522417157
170,15.59786184210526,-55.60773026315789,2.4662828947368354
171,20.95402298850574,-49.53544061302682,2.904214559386972
172,26.7020295202952,-74.48247232472325,-11.037453874538748
173,28.763994910941477,-58.5031806615776,-12.666030534351144
174,38.864179104477614,-66.27537313432836,-15.855970149253729
175,35.62264957264958,-52.29615384615384,-18.118376068376065
176,28.4908256880734,-41.497706422018354,-14.009174311926607
177,37.26638930912759,-38.86119515885022,-22.629223398890566
178,38.852579132473636,-26.70486518171161,-25.973329425556855
179,33.286108483128345,-3.044386628823716,-43.154446546830656
180,17.71969696969697,-35.86616161616162,-10.055555555555557
181,31.165053763440866,-33.293010752688176,-14.282258064516128
182,28.187937062937067,-20.417832167832174,-25.590909090909093
183,26.647236278707666,-0.18927598287271508,-35.51625145971195
184,34.624663978494624,17.558467741935488,-36.03595430107527
185,43.247089639115245,3.3867869615832262,-42.36466821885914
186,49.94173084718281,-7.864106201864615,-36.008005674908794
187,58.593706777316726,-15.114453665283534,-30.437413554633473
188,56.40821868211441,-26.957458363504713,-24.038559015206374
189,55.39773544212795,-44.014917325664996,-23.92109992810927
190,52.201800232288036,-56.0670731707317,-16.37253193960511
191,51.99878264718902,-62.1636786188579,-9.068061088977423
192,56.5806645316253,-60.012209767814255,1.5502401921537228
193,61.81735751295338,-47.72762600094207,-1.3988459726801636
194,65.93464052287581,-41.85185185185185,-8.096949891067538
195,54.396551724137936,-33.20977011494253,-6.0718390804597675
196,65.22969837587007,-22.723317865429237,-11.558584686774942
197,65.07871396895789,-33.70842572062084,-16.46119733924612
198,62.76119894598156,-8.767457180500656,-20.50230566534914
199,57.34499702203692,5.138326384752816,-26.752084574151283
200,48.661866359447004,13.013824884792626,-37.52246543778802
201,55.480769230769226,-40.699095022624434,3.6990950226244337
202,48.20907928388746,-40.60805626598466,6.523657289002557
203,60.15899932840833,-39.53274009402283,8.570685023505703
204,46.718051118210866,-27.13338658146965,10.099840255591047
205,63.530384795870475,-32.242022524636326,13.058305959643363
206,55.8456887486856,-26.496056782334378,0.3819663512092575
207,66.10714285714286,-18.762450851900397,3.0298165137614745
208,60.610748476936465,-11.25,3.20256744995649
209,61.185885817852295,-10.482895333031266,-6.416742183960125
210,52.71339113680153,0.5120423892100234,-17.1257225433526
211,58.566809260191235,8.139531957725211,-9.449798691494713
212,48.94156414762742,-9.047891036906847,-5.462653778558874
213,44.554838709677426,5.553225806451621,-18.074193548387093
214,48.531512605042025,19.44987995198079,-24.146758703481396
215,45.876222222222225,-17.322888888888883,8.665555555555557
216,35.06422505307856,-18.13535031847134,15.516454352441613
217,39.8280269058296,-12.718161434977574,7.14282511210763
218,37.15421792618629,2.7359402460456863,10.34226713532513
219,43.92655268667133,-3.432135380321,-0.14392882065597234
220,41.7333729216152,4.068289786223289,-11.124109263657957
221,39.55716981132076,15.154528301886785,-6.745849056603774
222,34.909292035398224,17.27970922882426,5.330278128950695
223,-19.739235337787676,17.801224944320722,-22.994617668893838
224,-31.936963309914127,24.958430913348934,-4.467798594847778
225,-35.43050139275766,23.84693593314762,-17.970891364902506
226,-16.31844741235392,28.827629382303826,-21.51627712854758
227,-18.680107526881727,38.6221624850657,-21.398148148148145
228,-28.64299920445505,37.944112967382665,-14.506961018297531
229,-15.17160278745645,54.84059233449477,-17.542102206736352
230,-46.41825574873808,29.31926528323052,-11.921901289960743
231,-41.714285714285715,42.133403361344534,-13.755252100840337
232,-8.637731481481481,66.17939814814815,-5.7523148148148096
233,-3.5638766519823832,58.31938325991189,-8.37775330396476
234,-6.184083601286176,49.382636655948545,-12.918006430868168
235,-4.366997792494487,38.31622516556291,-17.812913907284766
236,-5.521641791044772,31.167910447761187,-22.87985074626866
237,-5.062553740326734,20.55825451418744,-17.869088564058472
238,-38.56200897867564,29.353815937149278,2.5502244668911374
239,-48.440664036817886,21.16748849441157,6.68425378040763
240,-50.87409288824383,34.3189404934688,0.6396952104499292
241,-48.42602040816327,34.02423469387756,11.070153061224488
242,-54.98578732106339,20.55000000000001,22.509918200409004
243,-38.97954349698536,12.770671834625318,11.623385012919897
244,-54.148619499568596,9.514020707506461,10.161993097497842
245,-44.3919185282523,10.870893561103799,25.889290407358743
246,-30.899148418491485,32.00060827250607,36.27457420924574
247,-46.65605478135512,25.711076405574232,33.93020182604518
248,-39.069103972950124,30.108410819949285,19.815088757396452
249,-41.35217046056114,39.7224722075172,28.29473266278454
250,-28.73200312989045,45.807902973395926,27.447965571205003
251,-38.914900662251654,46.96523178807948,16.6228476821192
252,-39.47180685358256,49.755607476635504,5.81417445482866
